credits,dept_num,instructor,keyword,term,title,university
3,CHI 430,Bokenkamp,religi,Fall 2017,Readings in Chinese Religions,arizona state university-tempe
3,CHI 598,Bokenkamp,religi,Fall 2017,Topic: Readings in Chinese Religions,arizona state university-tempe
3,GRK 362,Poudrier,religi,Fall 2017,Ancient Greek Religion,arizona state university-tempe
3,JST 394,Samuelson,religi,Fall 2017,Topic: Religion and Ecology,arizona state university-tempe
3,KOR 354,Park,religi,Fall 2017,Religions of Korea,arizona state university-tempe
3,POS 378,Davis,religi,Fall 2017,"Religion, War and Peace",arizona state university-tempe
3,REL 100,Kefeli Clay,religi,Fall 2017,Religions of the World,arizona state university-tempe
3,REL 100,Kefeli Clay,religi,Fall 2017,Religions of the World,arizona state university-tempe
3,REL 101,Breault,religi,Fall 2017,"Religion, Culture, Public Life",arizona state university-tempe
3,REL 107,Thomas,religi,Fall 2017,Religion and Globalization,arizona state university-tempe
1,REL 191,Henn,religi,Fall 2017,Topic: Studying Religion,arizona state university-tempe
3,REL 201,Bennett,religi,Fall 2017,Religion and the Modern World,arizona state university-tempe
3,REL 202,Broyles,religi,Fall 2017,Religion and Popular Culture,arizona state university-tempe
3,REL 287,Bruner,religi,Fall 2017,"Topics Film, Media & Religion",arizona state university-tempe
3,REL 307,Edmonds,religi,Fall 2017,Approaches to Religion,arizona state university-tempe
3,REL 321,Griffin,religi,Fall 2017,Religion in America,arizona state university-tempe
3,REL 354,Park,religi,Fall 2017,Religions of Korea,arizona state university-tempe
3,REL 360,Poudrier,religi,Fall 2017,Ancient Greek Religion,arizona state university-tempe
3,REL 378,Davis,religi,Fall 2017,"Religion, War and Peace",arizona state university-tempe
3,REL 394,Samuelson,religi,Fall 2017,Topic: Religion and Ecology,arizona state university-tempe
3,REL 494,Carlson,religi,Fall 2017,Topic: Inquiry into Religion and Conflict,arizona state university-tempe
3,REL 691,Schober,religi,Fall 2017,"Topic: Anthropological Theories of Religion
(SEM)",arizona state university-tempe
3,SGS 107,Thomas,religi,Fall 2017,Religion and Globalization,arizona state university-tempe
3,SGS 394,Kittilson,religi,Fall 2017,Topic: Women's Rights and Religion from an International,arizona state university-tempe
3,SLC 362,Poudrier,religi,Fall 2017,Ancient Greek Religion,arizona state university-tempe
3,SLC 421,Suhara,religi,Fall 2017,Topic: Religious Interpretation,arizona state university-tempe
3,SOS 394,Samuelson,religi,Fall 2017,Topic: Religion and Ecology,arizona state university-tempe
3,CON 494,Sullivan,respons,Fall 2017,"Topic: RFP Development, Response, and Metrics",arizona state university-tempe
3,CON 598,Sullivan,respons,Fall 2017,"Topic: RFP Development, Response, and Metrics",arizona state university-tempe
3,HSD 540,Bennett,respons,Fall 2017,"Responsible Innovation & Rsrch
(SEM)",arizona state university-tempe
1.5,SCM 591,Dooley,respons,Fall 2017,Topic: Sustainability and Social Responsibility,arizona state university-tempe
3,AFR 470,James,right,Fall 2017,Wmn's Int'l Human Rights,arizona state university-tempe
3,AIS 494,La Russo,right,Fall 2017,Topic: American Indian Rights,arizona state university-tempe
3,POS 368,"Herrera, Pout",right,Fall 2017,Ethics and Human Rights,arizona state university-tempe
3,SGS 340,Rezaeedaryakenari,right,Fall 2017,Violence Conflict Human Rights,arizona state university-tempe
3,SGS 394,Kittilson,right,Fall 2017,Topic: Women's Rights and Religion from an International,arizona state university-tempe
3,WST 471,James,right,Fall 2017,Wmn's Int'l Human Rights,arizona state university-tempe
3,AES 401,"Anderson, Duncan, Padbury, Tevich",secur,Fall 2017,National Security Affairs,arizona state university-tempe
3,CSE 466,Dasgupta,secur,Fall 2017,Computer Systems Security,arizona state university-tempe
3,CSE 468,"Chowdhary, Huang",secur,Fall 2017,Computer Network Security,arizona state university-tempe
3,CSE 543,"Ponneganti, Yau",secur,Fall 2017,Info Assurance & Security,arizona state university-tempe
3,CSE 545,"Mishra, Yau",secur,Fall 2017,Software Security,arizona state university-tempe
3,FIN 421,Radway,secur,Fall 2017,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Radway,secur,Fall 2017,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Bhattacharya,secur,Fall 2017,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Bhattacharya,secur,Fall 2017,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Bhattacharya,secur,Fall 2017,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Radway,secur,Fall 2017,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 427,Aragon,secur,Fall 2017,Derivative Financl Securities,arizona state university-tempe
3,POS 364,"Ellis, Simon",secur,Fall 2017,Natl Security/Intell/Terrorism,arizona state university-tempe
3,POS 494,Pagel,secur,Fall 2017,Topic: National Security Policy Design,arizona state university-tempe
3,CDE 498,Ladd,social,Fall 2017,Topic: Social Development in Children and Adolescents,arizona state university-tempe
3,CDE 598,DeLay,social,Fall 2017,Topic: Social Networks Analysis,arizona state university-tempe
3,CEE 181,Allenby,social,Fall 2017,"Tech, Social, & Sustain System",arizona state university-tempe
3,COM 319,Adame,social,Fall 2017,Persuasion/Social Influence,arizona state university-tempe
3,CSE 691,Liu,social,Fall 2017,"Topic: Advanced Topics on Social Media Analysis
(SEM)",arizona state university-tempe
3,ENG 312,Rines,social,Fall 2017,English in its Social Setting,arizona state university-tempe
3,ENG 312,Duculescu,social,Fall 2017,English in its Social Setting,arizona state university-tempe
3,FMS 494,Olenina,social,Fall 2017,"Topic: Post-Soviet Cinema: Art, Dissent & Social Justice",arizona state university-tempe
3,FSE 181,Allenby,social,Fall 2017,"Tech, Social, & Sustain System",arizona state university-tempe
3,GPH 598,Chhetri,social,Fall 2017,Topic: Human and Social Dimensions of Climate Change,arizona state university-tempe
3,HON 381,Brian,social,Fall 2017,"Science and Social Worlds
(SEM)",arizona state university-tempe
3,HON 381,Ostling,social,Fall 2017,"Science and Social Worlds
(SEM)",arizona state university-tempe
3,HSD 598,Chhetri,social,Fall 2017,Topic: Human and Social Dimensions of Climate Change,arizona state university-tempe
3,MKT 450,Giles,social,Fall 2017,Social Media and Content Mkt,arizona state university-tempe
3,PSY 350,"Kenrick, ONeil",social,Fall 2017,Social Psychology,arizona state university-tempe
3,PSY 350,"Kenrick, ONeil",social,Fall 2017,Social Psychology,arizona state university-tempe
3,PSY 350,Varnum,social,Fall 2017,Social Psychology,arizona state university-tempe
3,PSY 350,Varnum,social,Fall 2017,Social Psychology,arizona state university-tempe
3,PSY 351,Saenz,social,Fall 2017,Honors Social Psychology,arizona state university-tempe
3,PSY 550,Kenrick,social,Fall 2017,Advanced Social Psychology,arizona state university-tempe
3,PSY 591,Shiota,social,Fall 2017,"Topic: Current Topics/Social Psyc
(SEM)",arizona state university-tempe
3,RUS 494,Olenina,social,Fall 2017,"Topic: Post-Soviet Cinema: Art, Dissent, & Social Justice",arizona state university-tempe
1.5,SCM 591,Dooley,social,Fall 2017,Topic: Sustainability and Social Responsibility,arizona state university-tempe
3,SLC 494,Olenina,social,Fall 2017,"Topic: Post-Soviet Cinema: Art, Dissent, & Social Justice
(LEL)",arizona state university-tempe
3,SLC 598,Zhao,social,Fall 2017,"Topic: Social Media, Gaming, DL in L2 Learning",arizona state university-tempe
3,SOC 352,Haskin,social,Fall 2017,Social Change,arizona state university-tempe
3,SOC 390,Tsethlikai,social,Fall 2017,Social Statistics I,arizona state university-tempe
3,SOC 390,Levy,social,Fall 2017,Social Statistics I,arizona state university-tempe
3,SOC 390,Iida,social,Fall 2017,Social Statistics I,arizona state university-tempe
3,SOC 390,Levy,social,Fall 2017,Social Statistics I,arizona state university-tempe
3,AFR 372,Gallab,societ,Fall 2017,Islamic Societies in Africa,arizona state university-tempe
3,BIO 311,"Chew, Tiffney, Vie",societ,Fall 2017,Biology and Society,arizona state university-tempe
3,BIO 494,Shivakoti,societ,Fall 2017,Topic: Society and Natural Resource Management,arizona state university-tempe
1-12,BIO 591,Shivakoti,societ,Fall 2017,"Topic: Society and Natural Resource Management
(SEM)",arizona state university-tempe
1,BIO 615,"Chew, Sterner",societ,Fall 2017,"Biology and Society Lab
(LAB)",arizona state university-tempe
3,DSC 394,"Andrews, Coleman",societ,Fall 2017,Topic: Design Entrepreneurship & Society,arizona state university-tempe
3,ENG 494,Orlich,societ,Fall 2017,Topic: Society and Culture in Modern Europe,arizona state university-tempe
3,FIS 201,Zachary,societ,Fall 2017,Innovation in Society,arizona state university-tempe
3,GCU 494,Orlich,societ,Fall 2017,Topic: Society and Culture in Modern Europe,arizona state university-tempe
3,GCU 494,Shivakoti,societ,Fall 2017,Topic: Society and Natural Resources Management,arizona state university-tempe
3,GCU 598,Shivakoti,societ,Fall 2017,Topic: Society and Natural Resources Management,arizona state university-tempe
3,GPH 210,Turner,societ,Fall 2017,Society and Environment,arizona state university-tempe
3,HON 380,Mack,societ,Fall 2017,"Aesthetics and Society
(SEM)",arizona state university-tempe
3,HON 380,Fontinha de Alcantara,societ,Fall 2017,"Aesthetics and Society
(SEM)",arizona state university-tempe
3,HPS 340,"Chew, Tiffney, Vie",societ,Fall 2017,Biology and Society,arizona state university-tempe
1,HPS 615,"Chew, Sterner",societ,Fall 2017,"Biology and Society Lab
(LAB)",arizona state university-tempe
1,HSD 591,Fisher,societ,Fall 2017,"Topic: Science, Technology and Society Reading Group
(SEM)",arizona state university-tempe
3,JUS 308,Broberg,societ,Fall 2017,Courts and Society,arizona state university-tempe
3,JUS 445,Pina,societ,Fall 2017,Surveillance and Society,arizona state university-tempe
3,LAW 480,"Barnard, Forst",societ,Fall 2017,"Business, Law and Society",arizona state university-tempe
3,MIC 314,Salamone,societ,Fall 2017,HIV/AIDS: Sci/Behavior/Society,arizona state university-tempe
3,MIC 314,Salamone,societ,Fall 2017,HIV/AIDS: Sci/Behavior/Society,arizona state university-tempe
3,MUS 294,Humphreys,societ,Fall 2017,Topic: Music and Society,arizona state university-tempe
3,REL 362,Gallab,societ,Fall 2017,Islamic Societies in Africa,arizona state university-tempe
3,REL 494,Orlich,societ,Fall 2017,Topic: Society and Culture in Modern Europe,arizona state university-tempe
3,SGS 361,Thomas,societ,Fall 2017,World Society,arizona state university-tempe
3,SGS 366,Gallab,societ,Fall 2017,Islamic Societies in Africa,arizona state university-tempe
3,SGS 494,Orlich,societ,Fall 2017,Topic: Society and Culture in Modern Europe,arizona state university-tempe
3,SLC 494,Orlich,societ,Fall 2017,"Topic: Society and Culture in Modern Europe
(LEL)",arizona state university-tempe
3,SLC 598,Orlich,societ,Fall 2017,Topic: Society and Culture in Modern Europe,arizona state university-tempe
3,SOS 320,Redman,societ,Fall 2017,Society and Sustainability,arizona state university-tempe
3,SOS 320,Shrestha,societ,Fall 2017,Society and Sustainability,arizona state university-tempe
3,SOS 494,Shivakoti,societ,Fall 2017,"Topic: Society and Natural Resources Management
(SEM)",arizona state university-tempe
3,SOS 591,Shivakoti,societ,Fall 2017,"Topic: Society and Natural Resources Management
(SEM)",arizona state university-tempe
3,TCL 201,De La Torre,societ,Fall 2017,Transborder Society&Culture I,arizona state university-tempe
3,TCL 202,"Szkupinski-Quiroga, Velez-Ibanez",societ,Fall 2017,Transborder Society&Culture II,arizona state university-tempe
3,WST 100,Vlahoulis,societ,Fall 2017,"Women, Gender, and Society",arizona state university-tempe
3,JUS 445,Pina,surveil,Fall 2017,Surveillance and Society,arizona state university-tempe
3,ATE 562,Ramalingam,valu,Fall 2017,Experimental Evaluation,arizona state university-tempe
3,CIS 525,Shao,valu,Fall 2017,Strategic Value of IT,arizona state university-tempe
3,ENT 360,Sebold,valu,Fall 2017,Entrepreneur & Value Creation,arizona state university-tempe
3,ENT 360,Chmouni,valu,Fall 2017,Entrepreneur & Value Creation,arizona state university-tempe
3,ENT 360,Chmouni,valu,Fall 2017,Entrepreneur & Value Creation,arizona state university-tempe
3,ENT 360,Chmouni,valu,Fall 2017,Entrepreneur & Value Creation,arizona state university-tempe
3,ENT 360,Lea,valu,Fall 2017,Entrepreneur & Value Creation,arizona state university-tempe
3,FSE 301,Sebold,valu,Fall 2017,Entrepreneur & Value Creation,arizona state university-tempe
3,FSE 301,Lea,valu,Fall 2017,Entrepreneur & Value Creation,arizona state university-tempe
3,FSE 301,Chmouni,valu,Fall 2017,Entrepreneur & Value Creation,arizona state university-tempe
3,FSE 301,Chmouni,valu,Fall 2017,Entrepreneur & Value Creation,arizona state university-tempe
3,FSE 301,Chmouni,valu,Fall 2017,Entrepreneur & Value Creation,arizona state university-tempe
3,MKT 555,Ulaga,valu,Fall 2017,B2B - Capturing Value,arizona state university-tempe
3,PHI 420,Calhoun,valu,Fall 2017,"Topic: Meaning, Value and Time
(SEM)",arizona state university-tempe
3,PHI 591,Calhoun,valu,Fall 2017,"Topic: Meaning, Value and Time
(SEM)",arizona state university-tempe
3,RED 502,Bronska,valu,Fall 2017,Real Est Valu-Fin & Capt Mkts,arizona state university-tempe
3,SPE 534,Kruse,valu,Fall 2017,Assessment and Evaluation,arizona state university-tempe
3,AIS 285,Bennett,polic,Fall 2017,Federal Indian Policy,arizona state university-tempe
3,CRJ 201,Robinson,polic,Fall 2017,Crime Control Policies,arizona state university-tempe
3,CRJ 230,Robinson,polic,Fall 2017,Introduction to Policing,arizona state university-tempe
3,CRJ 315,Robinson,polic,Fall 2017,Police Organization and Mgmt,arizona state university-tempe
3,ECN 453,McDowell,polic,Fall 2017,Industrial Org/Compete Policy,arizona state university-tempe
3,FIS 336,Farooque,polic,Fall 2017,Science and Technology Policy,arizona state university-tempe
3,FIS 494,Cook-Deegan,polic,Fall 2017,Topic: Health and Biomedical Research Policy,arizona state university-tempe
2-3,FIS 498,Frow,polic,Fall 2017,Topic: Stem Cell Policy Research,arizona state university-tempe
2,GPH 494,Cerveny,polic,Fall 2017,Topic: Air Quality Science & Policy,arizona state university-tempe
2,GPH 598,Cerveny,polic,Fall 2017,Topic: Air Quality Science & Policy,arizona state university-tempe
3,GTD 511,Chhetri,polic,Fall 2017,Development Policy & Practices,arizona state university-tempe
3,HON 494,Cook-Deegan,polic,Fall 2017,Topic: Health and Biomedical Research Policy,arizona state university-tempe
3,HSD 501,Cook-Deegan,polic,Fall 2017,"Science & Technology Policy
(SEM)",arizona state university-tempe
3,HSD 590,Ross,polic,Fall 2017,"Topic: Biomedical Device Innovation Policy
(RSC)",arizona state university-tempe
3,HSD 598,Cook-Deegan,polic,Fall 2017,Topic: Health and Biomedical Research Policy,arizona state university-tempe
3,PAF 201,Ahn,polic,Fall 2017,Economics and Public Policy,arizona state university-tempe
3,PAF 591,Bozeman,polic,Fall 2017,Topic: Higher Education Policy,arizona state university-tempe
3,POS 325,Lewis,polic,Fall 2017,Public Policy Development,arizona state university-tempe
3,POS 494,Pagel,polic,Fall 2017,Topic: National Security Policy Design,arizona state university-tempe
3,POS 570,Lewis,polic,Fall 2017,"Politics of Public Policy
(SEM)",arizona state university-tempe
3,POS 571,Cook-Deegan,polic,Fall 2017,"Science & Technology Policy
(SEM)",arizona state university-tempe
3,SGS 315,Kelman,polic,Fall 2017,Energy Policy,arizona state university-tempe
3,SOS 315,Kelman,polic,Fall 2017,Energy Policy,arizona state university-tempe
3,SOS 321,Shrestha,polic,Fall 2017,Policy & Gov in Sustain Systms,arizona state university-tempe
2,SOS 494,Cerveny,polic,Fall 2017,"Topic: Air Quality Science & Policy
(SEM)",arizona state university-tempe
3,SOS 494,Abbott,polic,Fall 2017,"Topic: Should I Eat Fish? Ecology, Economics, & Policy
(SEM)",arizona state university-tempe
